"","ridership","Austin","Quincy_Wells","Belmont","Archer_35th","Oak_Park","Western","Clark_Lake","Clinton","Merchandise_Mart","Irving_Park","Washington_Wells","Harlem","Monroe","Polk","Ashland","Kedzie","Addison","Jefferson_Park","Montrose","California","temp_min","temp","temp_max","temp_change","dew","humidity","pressure","pressure_change","wind","wind_max","gust","gust_max","percip","percip_max","weather_rain","weather_snow","weather_cloud","weather_storm","Blackhawks_Away","Blackhawks_Home","Bulls_Away","Bulls_Home","Bears_Away","Bears_Home","WhiteSox_Away","WhiteSox_Home","Cubs_Away","Cubs_Home","date"
"2718",19.922,1.949,7.394,4.667,2.89,1.775,3.579,20.135,2.865,5.749,4.345,6.875,2.755,6.098,3.369,1.567,3.288,2.497,6.959,1.959,1.101,57.9,69.55,82.9,25,48,44,30.005,0.149999999999999,8.1,13.8,0,19.6,0,0,0,0,0.958333333333333,0,0,0,0,0,0,0,1,1,1,1,2008-07-01
"2719",19.447,1.979,7.5,4.777,2.874,1.835,3.754,20.284,2.933,5.68,4.408,6.774,2.798,5.961,3.395,1.554,3.22,2.538,7.041,1.982,1.167,66.9,76.45,87.1,20.2,59,57.5,29.795,0.219999999999999,9.8,19.6,8.05,31.1,0,0,0,0,1,0.291666666666667,0,0,0,0,0,0,1,1,1,1,2008-07-02
"2720",22.412,1.972,7.389,4.753,2.869,1.827,3.58,20.057,2.919,5.413,4.458,6.64,2.821,6.124,3.421,1.602,3.373,2.579,7.122,1.984,1.194,62.1,67.45,79,16.9,53.1,67.5,29.925,0.34,15.55,21.9,23.6,32.2,0,0.11,0.1,0,0.9,0.5,0,0,0,0,0,0,1,1,1,1,2008-07-03
"2721",5.977,1.822,7.232,4.768,2.768,1.781,3.542,19.139,2.813,5.176,4.302,6.355,2.61,5.84,3.071,1.519,3.151,3.025,6.841,1.932,1.139,59,67,75,16,50,57.5,30.07,0.0700000000000003,7.5,13.8,0,19.6,0,0,0,0,0.958333333333333,0,0,0,0,0,0,0,1,1,1,1,2008-07-04
"2722",5.184,0.92,1.941,2.776,1.371,0.686,1.762,6.061,1.091,1.581,2.283,1.374,0.229,1.706,0.87,0.866,1.62,1.474,1.922,0.882,0.645,57,69.55,79,22,51.1,52,30.04,0.109999999999999,5.8,13.8,0,0,0,0,0,0,0.458333333333333,0,0,0,0,0,0,0,1,1,1,1,2008-07-05
"2723",4.527,0.641,1.763,1.979,0.924,0.491,1.187,5.346,0.981,1.018,1.56,0.921,0.105,1.353,0.587,0.662,1.1,1.116,0.803,0.589,0.424,64,73.05,87.1,23.1,57,56.5,29.96,0.139999999999997,6.9,18.4,0,25.3,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,1,1,1,1,2008-07-06
"2724",19.166,1.842,7.616,4.645,2.824,1.686,3.591,19.9,2.922,5.594,4.108,6.891,2.631,5.785,3.308,1.492,3.239,2.619,6.604,1.896,1.085,73.4,78.1,86,12.6,68,64,29.88,0.18,10.4,17.3,0,31.1,0,0.11,0.0689655172413793,0,0.862068965517241,0.448275862068966,0,0,0,0,0,0,0,0,0,0,2008-07-07
"2725",19.763,1.978,7.767,4.656,2.987,1.771,3.705,20.154,2.962,5.744,4.392,6.973,2.755,5.889,3.465,1.561,3.37,3.043,6.896,1.993,1.14,70,78.45,86,16,68,79,29.81,0.100000000000001,10.4,20.7,0,26.5,0,0.14,0.2,0,0.8,0.433333333333333,0,0,0,0,0,0,1,1,1,1,2008-07-08
"2726",20.26,1.925,7.943,4.736,2.789,1.681,3.487,20.01,2.873,5.668,4.352,6.834,2.792,6.054,3.262,1.555,3.182,3.069,6.844,1.96,1.102,66.9,73.65,84,17.1,57.45,69,29.875,0.18,8.1,17.3,0,25.3,0,0.09,0.0666666666666667,0,0.766666666666667,0.233333333333333,0,0,0,0,0,0,1,1,1,1,2008-07-09
"2727",20.214,2.084,7.655,4.864,2.914,1.821,3.635,20.456,3.013,5.665,4.403,6.984,2.864,6.079,3.389,1.629,3.37,3.186,7.11,1.946,1.159,70,73.9,82.9,12.9,61.55,65.5,29.99,0.0999999999999979,7.5,17.3,0,27.6,0,0.13,0.285714285714286,0,0.714285714285714,0.285714285714286,0,0,0,0,0,0,1,1,1,1,2008-07-10
"2728",19.771,1.932,7.333,5.06,3.036,1.752,3.699,19.939,3.017,5.134,4.416,6.418,3.043,6.513,3.245,1.62,3.447,2.8,7.089,2.003,1.121,64,69.8,89.1,25.1,63,81,29.99,0.18,8.1,23,0,35.7,0,0.08,0.241379310344828,0,0.724137931034483,0.310344827586207,0,0,0,0,0,0,1,1,1,1,2008-07-11
"2729",7.504,1.061,2.061,3.104,1.813,1.006,2.122,6.288,1.191,1.576,2.6,1.369,1.621,3.836,1.046,0.975,1.959,1.418,4.028,0.988,0.751,68,74.45,81,13,66.9,80.5,29.88,0.140000000000001,10.95,18.4,0,27.6,0,0.2,0.3125,0,0.6875,0.3125,0,0,0,0,0,0,1,1,1,1,2008-07-12
"2730",6.543,1.017,2.494,2.579,1.574,0.813,1.698,4.901,1.056,1.025,1.983,1.561,1.235,2.227,0.679,0.809,1.51,1.178,3.075,0.773,0.505,62.1,72.5,79,16.9,53.55,52,29.845,0.0999999999999979,11.55,26.5,0,34.5,0,0,0,0,0.5,0,0,0,0,0,0,0,1,1,1,1,2008-07-13
"2731",20.786,2.017,7.694,4.905,3.098,1.884,3.706,20.517,2.919,5.345,4.282,6.704,2.919,6.317,3.462,1.634,3.492,2.663,6.974,2.048,1.177,62.1,73.9,84,21.9,54.5,49,29.9,0.110000000000003,7.5,13.8,0,18.4,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,2008-07-14
"2732",20.452,2.11,7.637,4.814,3.127,1.96,3.93,19.922,2.982,5.455,4.451,6.83,3.086,6.708,3.477,1.684,3.513,2.775,6.994,2,1.169,66.9,76.45,90,23.1,60.55,53,29.975,0.0800000000000018,6.35,17.3,0,26.5,0,0,0,0,0.541666666666667,0,0,0,0,0,0,0,0,0,0,0,2008-07-15
"2733",20.029,2.059,7.677,4.744,2.956,1.822,3.845,19.447,3.044,5.363,4.33,6.818,2.789,6.464,3.367,1.558,3.542,2.751,6.908,1.985,1.162,73,80.1,90,17,68,61,30.06,0.149999999999999,6.9,12.7,0,21.9,0,0,0,0,0.88,0.04,0,0,0,0,0,0,0,0,0,0,2008-07-16
"2734",20.069,2.725,8.275,6.05,4.715,2.513,5.735,22.412,3.334,4.949,5.128,7.319,3.589,10.668,3.736,2.283,4.93,3.573,8.282,2.472,1.496,73,80.5,90,17,64.9,65.5,30.07,0.120000000000001,8.65,17.3,0,25.3,0,0,0,0,1,0.125,0,0,0,0,0,0,0,0,0,0,2008-07-17
"2735",19.645,1.119,1.807,2.859,1.542,0.841,1.877,5.977,1.219,0.814,2.078,0.988,1.321,3.509,0.86,0.809,1.681,1.35,3.315,0.981,0.688,73.9,80.1,89.1,15.2,66,63,29.94,0.0599999999999987,8.1,15,0,24.2,0,0,0.0416666666666667,0,0.958333333333333,0.208333333333333,0,0,0,0,0,0,1,1,1,1,2008-07-18
"2736",7.574,0.98,1.855,2.625,1.528,0.871,1.834,5.184,1.097,1.278,2.144,1.02,1.387,2.616,0.926,0.869,1.592,1.148,3.271,0.91,0.712,69.8,72,79,9.2,69.8,93,29.92,0.109999999999999,6.9,18.4,0,26.5,0.02,0.64,0.588235294117647,0,0.411764705882353,0.450980392156863,0,0,0,0,0,0,1,1,1,1,2008-07-19
"2737",6.522,0.832,1.67,2.187,1.229,0.673,1.588,4.527,1.193,0.778,1.725,0.762,1.023,2.215,0.673,0.769,1.291,1.002,2.7,0.7,0.534,68,71.6,86,18,66.9,88,29.9,0.0899999999999999,7.5,19.6,0,29.9,0,0.36,0.194444444444444,0,0.75,0.388888888888889,0,0,0,0,0,0,1,1,1,1,2008-07-20
"2738",20.12,1.868,7.438,4.467,2.654,1.611,3.3,19.166,2.9,5.568,3.933,6.584,2.453,5.552,3.152,1.528,3.139,2.419,6.297,1.842,1.077,71.6,75,82,10.4,69.1,83,29.9,0.16,6.9,12.7,0,26.5,0,0.07,0.206896551724138,0,0.793103448275862,0.310344827586207,0,0,0,0,0,0,1,1,1,1,2008-07-21
"2739",20.661,1.946,7.977,4.716,2.782,1.74,3.515,19.763,3.07,5.86,4.287,7.092,2.647,5.942,3.409,1.545,3.197,3.097,6.788,1.912,1.14,68,71.1,75,7,61,68.5,29.975,0.120000000000001,9.8,13.8,0,17.3,0,0.05,0.0384615384615385,0,0.923076923076923,0.230769230769231,0,0,0,0,0,0,1,1,1,1,2008-07-22
"2740",20.044,2.085,7.956,4.725,2.814,1.831,3.725,20.26,2.976,5.824,4.348,7.017,2.778,6.006,3.502,1.564,3.405,3.016,6.949,1.984,1.168,62.1,68,81,18.9,55,66,30.08,0.100000000000001,10.4,16.1,0,21.9,0,0,0,0,0.695652173913043,0,0,0,0,0,0,0,1,1,1,1,2008-07-23
"2741",20.265,2.027,8.214,4.835,2.785,1.832,3.592,20.214,3.045,5.525,4.253,7.435,2.749,6.199,3.326,1.577,3.397,3.146,6.738,1.964,1.12,60.1,72.5,82,21.9,51.1,45.5,30.06,0.0799999999999983,1.75,13.8,0,18.4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2008-07-24
"2742",19.429,1.879,7.307,4.736,2.86,1.77,3.579,19.771,2.926,5.464,4.245,6.422,2.774,5.708,3.187,1.536,3.283,2.969,6.777,1.965,1.09,64.9,71.55,82.9,18,57.9,63.5,30.015,0.0999999999999979,8.1,11.5,0,18.4,0,0,0,0,0.875,0.25,0,0,0,0,0,0,1,1,1,1,2008-07-25
"2743",6.502,0.853,2.057,2.591,1.291,0.688,1.661,7.504,1.074,2.456,2.069,1.399,1.3,1.853,0.834,0.876,1.578,1.377,3.214,1.133,0.645,73,77,84,11,68.55,75,29.925,0.0700000000000003,8.1,12.7,0,19.6,0,0,0,0,0.964285714285714,0.142857142857143,0,0,0,0,0,0,1,1,1,1,2008-07-26
"2744",6.603,0.762,1.666,2.132,0.979,0.611,1.302,6.543,0.914,1.61,1.686,0.964,0.989,1.527,0.6,0.646,1.184,1.221,2.645,0.849,0.522,64,74,82.9,18.9,56.45,50,29.91,0.100000000000001,5.8,13.8,0,17.3,0,0,0,0,0.708333333333333,0.0416666666666667,0,0,0,0,0,0,1,1,1,1,2008-07-27
"2745",19.967,1.982,7.609,4.683,2.822,1.642,3.543,20.786,2.82,6.504,4.085,6.906,2.667,5.882,3.29,1.656,3.466,2.623,6.707,1.906,1.124,70,78.1,82.9,12.9,61.55,55,29.83,0.0999999999999979,5.8,9.2,0,0,0,0,0,0,0.916666666666667,0.166666666666667,0,0,0,0,0,0,1,1,1,1,2008-07-28
"2746",19.916,2.04,7.635,4.778,2.879,1.832,3.691,20.452,2.893,6.286,4.321,7.142,2.838,6.447,3.375,1.528,3.418,2.752,6.977,1.981,1.099,71.1,75.45,88,16.9,65.45,67,29.88,0.150000000000002,7.5,12.7,0,18.4,0,0,0,0,0.791666666666667,0.0416666666666667,0,0,0,0,0,0,1,1,1,1,2008-07-29
"2747",20.237,2.057,7.573,4.667,2.906,1.783,3.701,20.029,2.852,6.174,4.399,7.013,2.763,6.167,3.236,1.628,3.392,2.622,6.862,1.892,1.151,72,79,89.1,17.1,68,72,29.75,0.149999999999999,10.4,21.9,0,29.9,0,0.16,0.111111111111111,0,0.814814814814815,0.296296296296296,0,0,0,0,0,0,1,1,1,1,2008-07-30
"2748",20.739,2.005,7.527,4.856,2.8,1.86,3.705,20.069,2.772,6.094,4.353,6.966,2.777,6.394,3.402,1.581,3.512,2.707,7.019,2.005,1.175,71.6,75,88,16.4,70,83,29.73,0.129999999999999,8.1,29.9,0,48.3,0,0.38,0.222222222222222,0,0.592592592592593,0.148148148148148,0,0,0,0,0,0,1,1,1,1,2008-07-31
"2749",19.992,1.962,7.324,4.767,2.826,1.729,3.707,19.645,2.976,5.343,4.328,6.702,2.678,5.927,3.049,1.598,3.335,2.562,6.88,1.975,1.178,73,75,87.1,14.1,69.1,78,29.77,0.0899999999999999,4.6,10.4,0,0,0,0,0,0,1,0.0645161290322581,0,0,0,0,0,0,1,1,1,1,2008-08-01
"2750",7.375,0.879,2.097,2.617,1.212,0.654,1.539,7.574,1.023,2.312,2.129,1.37,1.178,1.978,0.76,0.816,1.523,1.03,3.203,0.586,0.641,71.1,76,81,9.90000000000001,62.55,65.5,29.89,0.18,9.2,15,0,19.6,0,0,0,0,0.916666666666667,0,0,0,0,0,0,0,1,1,1,1,2008-08-02
"2751",5.627,0.732,1.843,2.054,0.913,0.549,1.214,6.522,1.017,1.688,1.594,0.946,0.983,1.491,0.618,0.711,1.201,0.828,2.422,0.723,0.498,63,72.5,84.9,21.9,60.1,60.5,29.97,0.110000000000003,5.8,11.5,0,20.7,0,0,0,0,0.791666666666667,0,0,0,0,0,0,0,1,1,1,1,2008-08-03
"2752",20.048,1.908,7.531,4.67,2.903,1.675,3.512,20.12,2.902,6.474,4.044,6.735,2.658,5.829,3.088,1.568,3.257,2.51,6.408,1.885,1.133,69.8,73.4,86,16.2,69.45,78.5,29.92,0.190000000000001,8.65,23,0,31.1,0,0.23,0.361111111111111,0,0.638888888888889,0.388888888888889,0,0,0,0,0,0,1,1,1,1,2008-08-04
"2753",20.02,2.076,7.539,4.714,2.822,1.784,3.698,20.661,2.894,6.386,4.34,6.932,2.75,6.346,3.139,1.632,3.396,2.611,6.911,1.98,1.169,69.8,73.4,84.9,15.1,70,88,29.9,0.18,8.1,36.8,0,58.7,0,0.05,0.242424242424242,0,0.757575757575758,0.606060606060606,0,0,0,0,0,0,1,1,1,1,2008-08-05
"2754",20.103,2.041,7.588,4.896,2.952,1.883,3.708,20.044,2.798,5.949,4.395,6.827,2.848,6.223,3.219,1.659,3.471,2.695,6.966,1.96,1.197,66.9,78.1,84,17.1,61,60,29.99,0.0999999999999979,4.6,15,0,18.4,0,0.01,0,0,0.782608695652174,0.130434782608696,0,0,0,0,0,0,1,1,1,1,2008-08-06
"2755",20.313,2.079,7.612,4.822,2.976,1.83,3.669,20.265,2.88,5.922,4.474,7.051,2.837,6.328,3.284,1.62,3.426,3.112,6.988,1.954,1.133,64,73.9,81,17,57.9,60,29.95,0.0299999999999976,10.4,16.1,0,21.9,0,0.01,0,0,0.64,0,0,0,0,0,0,1,1,1,1,1,2008-08-07
"2756",20.008,1.978,7.3,4.856,2.777,1.696,3.597,19.429,2.853,5.204,4.384,6.247,2.663,6.02,3.024,1.609,3.316,3.135,6.815,1.916,1.143,64,72,77,13,57,59,29.99,0.0899999999999999,5.8,11.5,0,19.6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2008-08-08
"2757",9.022,1.133,2.217,2.936,1.54,0.925,1.82,6.502,1.194,1.725,2.601,1.377,1.617,2.92,0.915,0.923,1.725,1.739,3.769,1.011,0.7,63,68.55,78.1,15.1,57.45,63.5,29.93,0.120000000000001,7.5,16.1,0,20.7,0,0,0.0416666666666667,0,0.958333333333333,0.125,0,0,0,0,0,0,1,1,1,1,2008-08-09
"2758",6.868,0.747,1.77,2.121,0.935,0.561,1.212,6.603,1.015,1.402,1.744,0.934,0.937,1.634,0.577,0.703,1.156,1.28,2.643,0.704,0.464,62.1,68,73,10.9,52.55,61.5,30,0.130000000000003,12.1,16.1,0,21.9,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2008-08-10
"2759",20.089,1.904,7.519,4.751,2.792,1.676,3.529,19.967,2.801,5.875,4.135,6.784,2.637,5.926,3.086,1.593,3.23,2.62,6.578,1.878,1.116,60.1,68,75,14.9,57,67,30.025,0.0899999999999999,6.9,11.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2008-08-11
"2760",19.973,1.954,7.717,4.765,2.882,1.838,3.612,19.916,2.873,6.069,4.425,6.955,2.773,6.661,3.34,1.578,3.342,2.885,6.895,1.881,1.059,64,70,77,13,55.9,63,29.93,0.140000000000001,3.5,10.4,0,0,0,0,0,0,1,0.217391304347826,0,0,0,0,0,0,1,1,1,1,2008-08-12
"2761",19.733,1.925,7.548,4.896,2.789,1.707,3.667,20.237,2.844,6.021,4.384,6.856,2.829,6.146,3.209,1.62,3.271,2.656,6.824,1.928,1.144,66.9,71.1,75.9,9,59,64,29.82,0.0700000000000003,4.6,9.2,0,0,0,0,0,0,1,0.304347826086957,0,0,0,0,0,0,1,1,1,1,2008-08-13
"2762",19.842,1.971,7.709,4.869,2.766,1.739,3.574,20.739,2.944,5.903,4.233,7.007,2.693,6.235,3.259,1.584,3.273,2.638,6.807,1.971,1.127,66,71.6,78.8,12.8,59,70,29.9,0.140000000000001,10.4,15,0,0,0,0,0,0,1,0.275862068965517,0,0,0,0,0,0,1,1,1,1,2008-08-14
"2763",19.359,1.881,7.612,4.941,2.95,1.883,3.746,19.992,2.958,5.476,4.502,6.488,2.835,6.819,3.065,1.706,3.47,3.313,7.052,1.938,1.197,63,70.55,77,14,56,60,30.11,0.18,10.4,13.8,0,19.6,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2008-08-15
"2764",6.716,0.94,2.421,3.056,1.548,0.924,1.746,7.375,1.305,1.819,2.611,1.435,1.608,3.165,0.827,0.982,1.724,1.863,3.805,1.058,0.735,60.1,70.55,82,21.9,53.1,53,30.16,0.140000000000001,5.8,12.7,0,20.7,0,0,0,0,0.708333333333333,0,0,0,0,0,1,0,1,1,1,1,2008-08-16
"2765",5.579,0.856,1.842,2.381,1.243,0.67,1.507,5.627,1.17,1.05,1.922,1.044,1.199,2.698,0.597,0.761,1.329,1.529,2.95,0.759,0.554,64,73.45,84,20,56.45,54,30.05,0.129999999999999,6.9,13.8,0,20.7,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,2008-08-17
"2766",19.387,1.733,7.713,4.628,2.571,1.563,3.325,20.048,2.896,5.756,4.096,6.643,2.522,5.981,2.929,1.449,3.117,2.718,6.532,1.803,1.086,66,75.45,82.9,16.9,61,63,29.95,0.0499999999999972,8.1,12.7,0,18.4,0,0,0,0,0.916666666666667,0,0,0,0,0,0,0,1,1,1,1,2008-08-18
"2767",19.784,1.905,7.73,4.813,2.746,1.729,3.438,20.02,2.968,6.142,4.301,6.817,2.597,6.218,3.202,1.566,3.156,3.078,6.818,1.867,1.097,66,73.9,84,18,64,64,30.06,0.109999999999999,4.6,11.5,0,0,0,0,0,0,0.695652173913043,0,0,0,0,0,0,0,1,1,1,1,2008-08-19
"2768",19.841,1.949,7.749,4.862,2.897,1.792,3.678,20.103,2.972,6.112,4.425,6.807,2.706,6.164,3.113,1.595,3.372,3.018,6.992,2.012,1.151,66.9,73,80.1,13.2,60.55,63.5,30.105,0.0799999999999983,8.1,11.5,0,0,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,1,1,1,1,2008-08-20
"2769",19.931,2.023,7.662,4.906,2.88,1.823,3.596,20.313,2.996,5.846,4.545,6.791,2.826,6.308,3.212,1.659,3.375,2.702,7.194,2.021,1.178,69.1,73.9,81,11.9,60.55,56,30.06,0.109999999999999,6.9,13.8,0,21.9,0,0,0.0416666666666667,0,0.958333333333333,0.458333333333333,0,0,0,0,0,1,1,1,1,1,2008-08-21
"2770",19.513,1.955,7.336,4.75,2.721,1.824,3.671,20.008,2.983,5.154,4.457,6.253,2.746,5.955,2.966,1.579,3.203,3.25,6.828,1.936,1.214,75,77.55,82.9,7.90000000000001,69.1,70,30.005,0.0800000000000018,10.95,20.7,0,26.5,0,0,0.0769230769230769,0,0.923076923076923,0.307692307692308,0,0,0,0,0,0,1,1,1,1,2008-08-22
"2771",8.577,1.002,2.485,2.709,1.278,0.745,1.621,9.022,1.209,2.706,2.229,1.518,1.254,1.961,0.911,0.852,1.635,1.654,1.986,0.724,0.749,73,80.1,89.1,16.1,70,72,30.02,0.100000000000001,10.4,17.3,0,21.9,0,0,0.037037037037037,0,0.962962962962963,0.037037037037037,0,0,0,0,0,0,1,1,1,1,2008-08-23
"2772",6.565,0.718,1.957,2.045,0.934,0.589,1.27,6.868,1.004,1.844,1.728,1.064,0.852,1.45,0.624,0.692,1.187,1.342,1.348,1.109,0.513,64.9,71.55,78.1,13.2,57,61.5,30.01,0.0700000000000003,7.5,13.8,0,17.3,0,0,0,0,0.791666666666667,0,0,0,0,0,0,0,1,1,1,1,2008-08-24
"2773",19.74,1.751,7.759,4.616,2.779,1.664,3.517,20.089,2.78,5.862,4.11,6.595,2.481,5.926,2.776,1.568,3.157,2.62,6.599,1.894,1.136,66,68,73.9,7.90000000000001,55.2,66,30.05,0.0700000000000003,13.25,17.3,0,21.9,0,0,0,0,1,0.269230769230769,0,0,0,0,0,0,1,1,1,1,2008-08-25
"2774",20.153,1.895,7.586,4.69,2.773,1.672,3.515,19.973,2.798,5.877,4.337,6.758,2.665,6.156,3.148,1.606,3.181,2.608,6.769,1.918,1.146,62.1,68,75,12.9,55,62,30.05,0.109999999999999,11.5,13.8,0,20.7,0,0,0,0,0.782608695652174,0,0,0,0,0,0,0,1,1,1,1,2008-08-26
"2775",20.057,1.91,7.58,4.642,2.75,1.704,3.508,19.733,2.888,5.866,4.341,6.739,2.629,5.958,3.089,1.57,3.135,2.562,6.626,1.864,1.049,61,72.05,82,21,57,58,29.94,0.100000000000001,5.8,10.4,0,0,0,0,0,0,0.454545454545455,0,0,0,0,0,0,0,1,1,1,1,2008-08-27
"2776",20.168,1.933,7.354,4.817,2.8,1.693,3.51,19.842,2.82,5.655,4.522,6.707,2.665,6.07,3.118,1.572,3.263,2.55,6.766,1.991,1.081,66.9,71.1,80.1,13.2,63.5,75.5,29.82,0.119999999999997,5.8,11.5,0,17.3,0,0.02,0.0909090909090909,0,0.909090909090909,0.318181818181818,0,0,0,0,1,0,1,1,1,1,2008-08-28
"2777",19.179,1.914,7.06,4.829,2.89,1.72,3.728,19.359,2.831,5.093,4.381,6.245,2.74,5.907,2.947,1.608,3.179,2.567,6.865,1.893,1.153,70,77,84,14,64,71,29.86,0.18,5.8,11.5,0,0,0,0,0,0,0.888888888888889,0.37037037037037,0,0,0,0,0,0,1,1,1,1,2008-08-29
"2778",8.218,1.106,2.134,2.863,1.576,0.878,2,6.716,1.192,1.532,2.43,1.346,1.465,1.897,0.885,0.906,1.872,1.341,3.736,0.974,0.675,63,73,87.1,24.1,56.45,59.5,30.06,0.150000000000002,3.5,9.2,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,1,1,1,1,2008-08-30
"2779",6.787,0.872,1.652,2.247,1.246,0.616,1.558,5.579,0.975,0.885,1.699,1.064,1.156,1.591,0.65,0.748,1.283,0.932,2.883,0.742,0.524,66,76.45,88,22,57,51,30.105,0.110000000000003,4.6,11.5,0,17.3,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,1,1,1,1,2008-08-31
"2780",5.073,1.946,7.478,4.724,2.696,1.675,3.386,19.387,2.895,5.823,4.228,6.463,2.553,5.753,3.176,1.438,3.14,2.599,6.444,1.792,1.026,66.9,77,88,21.1,53.1,45,30.09,0.100000000000001,8.1,12.7,0,18.4,0,0,0,0,0.833333333333333,0,0,0,0,0,0,0,1,1,1,1,2008-09-01
"2781",19.616,1.946,7.748,4.681,2.842,1.791,3.614,19.784,2.899,5.878,4.374,6.638,2.605,6.225,3.188,1.607,3.232,3.034,6.692,1.896,1.131,68,78.1,93.9,25.9,59,55.5,30.02,0.109999999999999,4.6,15,0,24.2,0,0,0.0384615384615385,0,0.269230769230769,0.0769230769230769,0,0,0,0,0,0,1,1,1,1,2008-09-02
"2782",20.225,2.041,7.651,4.711,2.9,1.887,3.612,19.841,2.884,6.088,4.457,6.57,2.69,6.114,3.234,1.605,3.256,3.132,6.774,1.943,1.079,69.1,73,78.1,9,63,76,30,0.100000000000001,12.7,18.4,0,23,0,0,0,0,1,0.518518518518518,0,0,0,0,0,0,1,1,1,1,2008-09-03
"2783",18.96,1.958,7.547,4.794,2.851,1.696,3.607,19.931,3.006,5.786,4.407,6.608,2.687,6.216,3.239,1.64,3.325,3.143,6.798,2.057,1.056,63,66,69.1,6.09999999999999,62.6,93,29.85,0.34,11.5,15,0,23,0.08,0.4,0.8125,0,0.1875,0.1875,0,0,0,0,0,0,0,0,0,0,2008-09-04
"2784",19.305,1.914,7.062,4.705,2.775,1.701,3.599,19.513,2.856,5.433,4.437,6.211,2.667,6.103,3.234,1.519,3.115,2.972,6.649,1.827,1.162,60.1,64,68,7.9,57.9,90,29.87,0.34,8.1,16.1,0,27.6,0,0.26,0.290322580645161,0,0.709677419354839,0.645161290322581,0,0,0,0,0,0,1,1,1,1,2008-09-05
"2785",4.343,0.954,2.143,2.76,1.534,0.767,1.912,8.577,1.206,2.534,2.203,1.406,1.194,2.151,1.018,0.918,1.7,1.496,1.521,0.015,0.647,57,63.5,73,16,55,75.5,29.99,0.0400000000000027,4.05,12.7,0,0,0,0,0,0,1,0.0833333333333333,0,0,0,0,0,0,1,1,1,1,2008-09-06
"2786",3.148,0.71,1.691,2.1,1.093,0.603,1.434,6.565,0.981,1.417,1.387,1.017,0.824,1.741,0.722,0.674,1.27,1.185,0.962,0.008,0.451,57.9,64.9,72,14.1,53.1,65,30.05,0.0899999999999999,6.9,13.8,0,18.4,0,0.01,0.0434782608695652,0,0.956521739130435,0.260869565217391,0,0,0,0,1,0,1,1,1,1,2008-09-07
"2787",19.16,1.953,7.473,4.717,2.821,1.782,3.52,19.74,2.896,5.776,4.287,6.496,2.597,5.94,3.545,1.593,3.242,2.691,6.597,1.966,1.118,55,60.1,69.1,14.1,55,83,30.1,0.0899999999999999,6.9,13.8,0,21.9,0,0.21,0.5,0,0.5,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,2008-09-08
"2788",20.078,2.092,7.469,4.894,3.007,1.798,3.733,20.153,2.915,5.762,4.44,6.538,2.737,6.564,3.8,1.641,3.41,2.734,6.918,2.088,1.12,48.9,54,66,17.1,48,88,30.15,0.100000000000001,6.9,11.5,0,0,0,0.04,0.185185185185185,0,0.740740740740741,0.0740740740740741,0,0,0,0,0,0,1,1,1,1,2008-09-09
"2789",20.096,2.081,7.439,4.865,3.026,1.797,3.696,20.057,2.943,5.774,4.505,6.508,2.686,6.29,3.696,1.63,3.311,2.669,6.962,2.042,1.103,51.1,60.55,72,20.9,46,55.5,30.22,0.109999999999999,4.6,9.2,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,1,1,1,1,2008-09-10
"2790",20.302,2.093,7.509,4.948,3.067,1.817,3.751,20.168,3.033,5.715,4.413,6.534,2.69,6.502,3.661,1.637,3.329,3.051,6.885,2.063,1.055,57.9,64.9,78.1,20.2,51.1,62,30.15,0.190000000000001,9.2,13.8,0,20.7,0,0,0,0,0.91304347826087,0.304347826086957,0,0,0,0,0,0,1,1,1,1,2008-09-11
"2791",19.496,2.056,6.81,5.132,2.889,1.757,3.653,19.179,3.077,4.831,4.45,6.051,2.79,6.288,3.421,1.609,3.256,3.072,7.049,1.955,1.155,69.8,71.6,73,3.2,69.1,90,29.96,0.0999999999999979,8.1,11.5,0,19.6,0,0.03,0.466666666666667,0,0.533333333333333,0.533333333333333,0,0,0,0,0,0,0,0,0,0,2008-09-12
"2792",3.348,0.987,2.265,2.843,1.343,0.793,1.837,8.218,1.237,2.282,2.283,1.264,1.37,2.379,1.012,0.91,1.687,1.596,3.796,0.878,0.686,69.1,71.6,77,7.90000000000001,69.8,94,29.74,0.32,9.2,23,0,31.1,0.12,0.5,0.913793103448276,0,0.0862068965517241,0.0862068965517241,0,0,0,0,0,0,0,0,0,0,2008-09-13
