rownames,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,average_daily_rate,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
820,City Hotel,0,16,2017,March,12,23,0,1,1,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,93,0,0,Check-Out,2017-03-24
821,Resort Hotel,0,95,2015,August,34,16,2,3,2,0,1,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,166,0,3,Check-Out,2015-08-21
822,City Hotel,0,83,2016,December,52,18,2,0,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,2016-12-20
823,Resort Hotel,0,40,2017,January,3,16,1,2,1,0,0,Undefined,PRT,Groups,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,55,0,0,Check-Out,2017-01-19
824,City Hotel,0,14,2016,June,24,8,0,4,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,157,NULL,0,Transient,110.8,0,1,Check-Out,2016-06-12
825,City Hotel,1,80,2017,March,13,31,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,56,NULL,0,Transient,90,0,0,Canceled,2017-01-10
826,City Hotel,1,49,2017,June,26,28,0,2,1,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,83.6,0,1,Canceled,2017-06-21
827,City Hotel,1,14,2016,August,33,8,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,116,0,0,No-Show,2016-08-08
828,Resort Hotel,0,88,2015,December,51,19,2,2,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,177,NULL,0,Transient,40.5,0,0,Check-Out,2015-12-23
829,City Hotel,0,13,2017,May,20,15,1,2,2,0,0,BB,CHE,Corporate,Corporate,0,0,0,E,E,0,No Deposit,NULL,450,0,Transient,125,0,0,Check-Out,2017-05-18
830,Resort Hotel,0,134,2017,April,15,13,0,3,1,0,0,BB,PRT,Online TA,Direct,1,4,11,A,A,0,No Deposit,NULL,NULL,0,Transient,61.5,0,5,Check-Out,2017-04-16
831,City Hotel,1,37,2016,October,42,13,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56,NULL,0,Transient-Party,105,0,0,Canceled,2016-09-06
832,City Hotel,1,350,2016,June,25,17,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,29,NULL,0,Transient,130,0,0,Canceled,2015-08-11
833,Resort Hotel,0,14,2016,December,50,5,1,2,2,0,0,Undefined,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient-Party,84,0,0,Check-Out,2016-12-08
834,Resort Hotel,0,161,2016,July,30,19,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,26,NULL,0,Transient,97.76,0,0,Check-Out,2016-07-26
835,City Hotel,1,156,2017,April,17,26,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,NULL,0,Transient,100,0,0,Canceled,2016-11-21
836,City Hotel,1,440,2016,September,39,22,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,2015-10-21
837,City Hotel,1,197,2016,June,23,3,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,21,NULL,25,Transient,80,0,0,Canceled,2015-12-14
838,City Hotel,0,95,2016,March,13,22,0,3,2,0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Transient,38.67,0,1,Check-Out,2016-03-25
839,City Hotel,1,110,2017,May,19,7,2,2,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,126,0,0,Canceled,2017-01-19
840,Resort Hotel,0,0,2017,January,3,19,2,4,2,2,0,BB,POL,Direct,Direct,0,0,0,A,C,3,No Deposit,NULL,NULL,0,Transient-Party,60,0,0,Check-Out,2017-01-25
841,Resort Hotel,1,155,2016,June,26,22,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,75,NULL,0,Contract,76.5,0,0,Canceled,2016-06-15
842,Resort Hotel,0,6,2015,November,46,9,1,3,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,E,1,No Deposit,NULL,94,0,Transient,25,0,0,Check-Out,2015-11-13
843,Resort Hotel,0,70,2017,February,8,22,0,4,2,0,0,BB,GBR,Corporate,Direct,1,0,4,A,D,0,No Deposit,NULL,405,0,Transient-Party,42,0,0,Check-Out,2017-02-26
844,Resort Hotel,0,188,2017,August,32,12,2,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,E,G,0,No Deposit,240,NULL,0,Transient,210,0,3,Check-Out,2017-08-17
845,Resort Hotel,0,74,2015,August,34,18,1,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,107,0,0,Check-Out,2015-08-24
846,City Hotel,0,51,2017,April,15,12,0,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108,0,0,Check-Out,2017-04-13
847,Resort Hotel,0,152,2016,February,7,8,1,3,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,G,1,No Deposit,241,NULL,0,Transient,67.88,1,2,Check-Out,2016-02-12
848,City Hotel,0,9,2015,November,45,7,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,11,NULL,0,Transient,76,0,1,Check-Out,2015-11-08
849,City Hotel,1,183,2017,July,30,28,0,1,2,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,148.5,0,1,Canceled,2017-05-29
850,Resort Hotel,0,15,2015,November,48,27,0,2,2,0,0,HB,PRT,Corporate,Direct,0,0,0,D,D,0,No Deposit,NULL,346,0,Transient-Party,66,1,0,Check-Out,2015-11-29
851,City Hotel,1,277,2016,November,46,7,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,NULL,0,Transient,100,0,0,Canceled,2016-04-04
852,Resort Hotel,0,47,2015,September,36,5,2,4,2,0,0,FB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,171,0,2,Check-Out,2015-09-11
853,Resort Hotel,0,0,2016,September,40,27,0,1,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,105,1,0,Check-Out,2016-09-28
854,Resort Hotel,0,261,2016,October,41,6,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,D,E,0,No Deposit,251,NULL,0,Transient-Party,87,0,0,Check-Out,2016-10-08
855,Resort Hotel,0,207,2015,September,39,26,1,1,2,0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,208,NULL,0,Transient-Party,74,0,0,Check-Out,2015-09-28
856,City Hotel,0,96,2017,May,18,1,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,85,0,0,Check-Out,2017-05-05
857,Resort Hotel,0,542,2016,September,40,26,2,5,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,253,NULL,0,Transient-Party,70,0,1,Check-Out,2016-10-03
858,City Hotel,1,17,2017,January,5,29,2,4,3,0,0,BB,TUR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,125.8,0,1,Canceled,2017-01-17
859,Resort Hotel,0,2,2015,November,47,18,0,1,2,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,337,0,Transient,38,0,0,Check-Out,2015-11-19
860,City Hotel,0,0,2016,June,24,8,0,1,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,92.65,0,0,Check-Out,2016-06-09
861,City Hotel,1,26,2017,May,21,22,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,NULL,0,Transient,128,0,0,Canceled,2017-04-26
862,City Hotel,0,241,2017,May,21,25,1,3,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,161.88,0,2,Check-Out,2017-05-29
863,City Hotel,1,158,2016,May,22,24,0,2,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,NULL,31,Transient,130,0,0,Canceled,2016-01-18
864,City Hotel,0,15,2017,January,3,21,1,1,3,2,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,G,G,0,No Deposit,404,NULL,0,Transient,284.2,0,1,Check-Out,2017-01-23
865,Resort Hotel,0,132,2016,May,22,25,2,4,2,2,0,BB,GBR,Direct,Direct,0,0,0,H,H,2,No Deposit,250,NULL,0,Transient,106.3,1,0,Check-Out,2016-05-31
866,Resort Hotel,0,1,2016,May,21,18,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,339,NULL,0,Transient,64,0,0,Check-Out,2016-05-19
867,Resort Hotel,1,319,2017,June,23,5,1,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,68.08,0,1,Canceled,2016-10-13
868,Resort Hotel,0,336,2016,September,38,15,1,3,1,0,0,BB,GBR,Groups,Direct,0,0,0,A,A,2,No Deposit,NULL,223,0,Transient-Party,60,0,0,Check-Out,2016-09-19
869,City Hotel,0,135,2017,February,8,25,2,1,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79.2,0,1,Check-Out,2017-02-28
870,City Hotel,0,18,2015,August,35,26,0,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,93,1,0,Check-Out,2015-08-29
871,City Hotel,0,327,2017,May,18,2,0,2,1,0,0,BB,USA,Direct,Direct,0,0,0,A,A,2,No Deposit,14,NULL,0,Group,93.5,0,1,Check-Out,2017-05-04
872,City Hotel,0,0,2017,January,2,9,1,3,2,0,0,BB,TUR,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,65.16,0,2,Check-Out,2017-01-13
873,Resort Hotel,0,3,2017,January,3,16,1,0,1,0,0,Undefined,ITA,Groups,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient-Party,55,0,0,Check-Out,2017-01-17
874,City Hotel,0,108,2016,May,22,27,2,2,1,0,0,BB,GBR,Offline TA/TO,GDS,0,0,0,E,E,0,No Deposit,195,NULL,0,Transient,153.9,0,0,Check-Out,2016-05-31
875,City Hotel,0,145,2017,June,26,30,0,2,3,0,0,HB,BRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,9,NULL,0,Transient,182.25,0,0,Check-Out,2017-07-02
876,Resort Hotel,1,130,2017,June,26,27,0,3,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,152,0,1,Canceled,2017-04-23
877,City Hotel,0,157,2017,June,25,20,2,6,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,127.8,0,1,Check-Out,2017-06-28
878,City Hotel,0,7,2016,May,21,16,1,0,1,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,NULL,0,Transient,78.8,0,0,Check-Out,2016-05-17
879,Resort Hotel,0,1,2015,December,49,4,2,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,E,0,No Deposit,NULL,NULL,0,Transient,48,0,1,Check-Out,2015-12-08
880,Resort Hotel,0,275,2016,April,16,10,2,5,2,0,0,HB,GBR,Groups,Direct,0,0,0,D,D,0,No Deposit,273,NULL,0,Transient-Party,74.45,0,0,Check-Out,2016-04-17
881,City Hotel,0,65,2017,May,20,20,1,1,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,180,0,2,Check-Out,2017-05-22
882,City Hotel,1,169,2016,April,17,22,2,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,NULL,48,Transient-Party,106,0,0,Canceled,2016-02-24
883,City Hotel,1,28,2017,April,15,10,1,2,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,0,Canceled,2017-03-23
884,City Hotel,1,54,2015,December,49,1,0,1,1,0,0,BB,PRT,Direct,Direct,0,1,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,81,0,0,Canceled,2015-11-26
885,City Hotel,0,138,2015,July,30,25,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,60,0,0,Check-Out,2015-07-26
886,City Hotel,1,193,2016,June,26,20,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,162,NULL,39,Transient,120,0,0,Canceled,2016-01-18
887,Resort Hotel,1,110,2017,July,26,1,2,2,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,165,0,1,Canceled,2017-03-19
888,Resort Hotel,0,121,2017,April,17,29,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,436,NULL,0,Transient,56,0,0,Check-Out,2017-05-06
889,Resort Hotel,0,23,2015,August,35,29,2,3,2,0,0,HB,IRL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,171,NULL,0,Transient,110.58,0,0,Check-Out,2015-09-03
890,Resort Hotel,0,44,2016,April,17,23,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,80,0,0,Check-Out,2016-04-25
891,Resort Hotel,0,18,2015,December,49,5,1,1,3,2,0,BB,ESP,Direct,Direct,0,0,0,H,H,0,No Deposit,250,NULL,0,Transient,93,0,0,Check-Out,2015-12-07
892,Resort Hotel,0,223,2016,December,52,20,2,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient-Party,89.31,1,3,Check-Out,2016-12-27
893,Resort Hotel,1,237,2017,August,34,24,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153.75,0,1,Canceled,2017-01-03
894,Resort Hotel,0,121,2017,January,4,22,2,5,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,E,E,0,No Deposit,273,NULL,0,Transient-Party,72,0,0,Check-Out,2017-01-29
895,Resort Hotel,0,203,2016,May,19,2,1,5,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240,NULL,0,Transient,46.98,0,1,Check-Out,2016-05-08
896,City Hotel,1,1,2016,January,4,19,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,19,NULL,0,Transient-Party,80,0,0,Canceled,2016-01-18
897,Resort Hotel,0,2,2015,October,42,12,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,56,0,1,Check-Out,2015-10-14
898,City Hotel,0,98,2017,April,17,24,1,4,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,85,0,0,Check-Out,2017-04-29
899,Resort Hotel,0,211,2016,September,36,1,2,5,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,129,0,1,Check-Out,2016-09-08
900,Resort Hotel,0,36,2016,October,43,20,1,3,2,0,0,BB,GBR,Groups,Corporate,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient-Party,6,0,0,Check-Out,2016-10-24
901,City Hotel,0,186,2017,March,13,27,1,3,3,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,119,0,3,Check-Out,2017-03-31
902,City Hotel,1,180,2015,October,42,16,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,3,NULL,0,Transient,70,0,0,Canceled,2015-08-31
903,City Hotel,1,123,2016,March,14,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient-Party,89.92,0,0,Canceled,2016-01-13
904,City Hotel,0,9,2016,June,23,3,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,20,NULL,0,Transient-Party,0,0,0,Check-Out,2016-06-05
905,Resort Hotel,1,194,2017,July,29,22,2,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,183.75,0,2,Canceled,2017-04-27
906,City Hotel,0,3,2016,August,34,20,0,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,140,0,3,Check-Out,2016-08-21
907,Resort Hotel,0,216,2016,June,24,7,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Transient,51.84,0,0,Check-Out,2016-06-21
908,City Hotel,0,191,2016,May,20,12,0,2,2,0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,80.75,0,1,Check-Out,2016-05-14
909,City Hotel,0,132,2015,July,30,23,0,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,1,NULL,0,Transient-Party,90,0,0,Check-Out,2015-07-24
910,City Hotel,0,286,2016,September,38,16,0,2,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,3,NULL,44,Transient-Party,117,0,1,Check-Out,2016-09-18
911,City Hotel,0,14,2015,October,42,15,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,99,NULL,0,Transient-Party,100,0,0,Check-Out,2015-10-17
912,Resort Hotel,0,82,2016,December,50,7,0,4,1,0,0,BB,ESP,Groups,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient-Party,33.3,0,0,Check-Out,2016-12-11
913,City Hotel,1,179,2017,April,14,7,1,2,0,2,0,BB,ESP,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9,NULL,0,Transient,110.68,0,1,Canceled,2017-01-25
914,City Hotel,1,1,2017,January,4,24,0,2,1,0,0,BB,PRT,Corporate,Corporate,1,1,3,A,A,0,No Deposit,NULL,40,0,Transient,65,0,1,Canceled,2017-01-23
915,Resort Hotel,0,17,2017,August,33,17,0,1,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,230,0,2,Check-Out,2017-08-18
916,Resort Hotel,0,288,2016,May,19,3,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Contract,56.11,0,0,Check-Out,2016-05-10
917,City Hotel,0,317,2017,August,32,11,1,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,108.9,1,1,Check-Out,2017-08-14
918,Resort Hotel,1,47,2017,April,14,7,1,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,103.33,0,2,No-Show,2017-04-07
919,City Hotel,0,457,2017,August,34,25,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,122.4,0,1,Check-Out,2017-08-27
920,Resort Hotel,0,37,2015,August,35,29,2,4,3,0,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,186.5,1,0,Check-Out,2015-09-04
921,Resort Hotel,0,0,2016,May,20,14,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,1,No Deposit,NULL,NULL,0,Transient,119,1,1,Check-Out,2016-05-15
922,City Hotel,1,109,2016,February,9,21,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,19,NULL,44,Transient,75,0,0,Canceled,2015-12-18
923,City Hotel,1,444,2016,December,49,1,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,34,NULL,39,Transient,75,0,0,Canceled,2015-10-23
924,City Hotel,0,74,2016,July,29,13,0,4,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,137.7,0,3,Check-Out,2016-07-17
925,City Hotel,0,36,2016,October,44,28,1,2,2,1,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,100,0,1,Check-Out,2016-10-31
926,Resort Hotel,1,155,2017,May,18,1,1,4,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,115,0,1,Canceled,2017-01-14
927,City Hotel,0,95,2016,November,46,6,2,3,2,0,0,SC,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NULL,0,Transient,59.5,0,0,Check-Out,2016-11-11
928,Resort Hotel,1,68,2017,April,15,9,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,90,0,0,Canceled,2017-02-19
929,Resort Hotel,0,2,2016,March,14,30,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,NULL,14,0,Transient,42,0,0,Check-Out,2016-03-31
930,Resort Hotel,0,94,2017,February,7,13,1,3,2,0,0,HB,GBR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,152,NULL,0,Transient-Party,62,0,1,Check-Out,2017-02-17
931,Resort Hotel,0,157,2016,June,26,19,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,70.4,0,0,Check-Out,2016-06-26
932,Resort Hotel,0,0,2016,July,31,26,0,1,3,0,0,BB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,241,0,1,Check-Out,2016-07-27
933,City Hotel,0,14,2017,March,10,6,1,3,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,80.24,0,0,Check-Out,2017-03-10
934,City Hotel,0,346,2016,September,38,13,0,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,6,NULL,0,Transient-Party,90,0,0,Check-Out,2016-09-15
935,City Hotel,0,24,2016,May,20,8,2,3,1,0,0,BB,USA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient,95,0,1,Check-Out,2016-05-13
936,City Hotel,1,286,2017,July,27,2,2,1,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,123.3,0,1,Canceled,2016-12-18
937,City Hotel,0,111,2016,April,15,4,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,82.45,0,1,Check-Out,2016-04-08
938,Resort Hotel,1,6,2015,July,29,17,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,241,NULL,0,Transient,110.5,0,1,No-Show,2015-07-17
939,City Hotel,1,23,2016,December,51,16,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,104,0,0,Canceled,2016-11-23
940,City Hotel,0,62,2016,August,33,8,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,144,1,1,Check-Out,2016-08-12
941,Resort Hotel,1,47,2015,July,31,29,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,148.63,0,1,Canceled,2015-06-17
942,City Hotel,0,7,2017,April,17,26,0,2,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,40,0,Transient,66,1,0,Check-Out,2017-04-28
943,City Hotel,0,199,2017,May,19,7,1,0,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Transient,126,0,1,Check-Out,2017-05-08
944,City Hotel,0,15,2016,May,23,30,2,5,2,0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NULL,0,Transient,115.84,0,1,Check-Out,2016-06-06
945,City Hotel,0,175,2017,July,29,21,1,2,2,1,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,9,NULL,0,Transient,126.63,0,3,Check-Out,2017-07-24
946,City Hotel,1,189,2017,May,18,5,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,3,NULL,0,Transient-Party,100,0,0,Canceled,2017-03-10
947,Resort Hotel,0,1,2016,February,9,27,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,50,0,1,Check-Out,2016-02-28
948,Resort Hotel,1,214,2017,May,18,5,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,54,0,0,Canceled,2016-10-04
949,City Hotel,1,113,2016,June,27,30,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,192,NULL,0,Transient,85,0,0,Canceled,2016-03-16
950,Resort Hotel,0,10,2016,February,9,25,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient-Party,48,0,1,Check-Out,2016-02-28
951,Resort Hotel,0,1,2015,August,31,1,1,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,162.5,0,1,Check-Out,2015-08-03
952,City Hotel,1,254,2016,September,39,24,1,1,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,96,0,0,Canceled,2016-03-01
953,Resort Hotel,0,213,2017,May,21,22,4,10,1,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Transient,68.6,0,0,Check-Out,2017-06-05
954,City Hotel,1,69,2017,April,14,6,0,3,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NULL,197,0,Transient,85,0,0,Canceled,2017-01-27
955,Resort Hotel,1,297,2016,July,29,14,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,117,0,1,Canceled,2016-03-05
