"","nr","year","agric","black","bus","construc","ent","exper","fin","hisp","poorhlth","hours","manuf","married","min","nrthcen","nrtheast","occ1","occ2","occ3","occ4","occ5","occ6","occ7","occ8","occ9","per","pro","pub","rur","south","educ","tra","trad","union","lwage","d81","d82","d83","d84","d85","d86","d87","expersq"
"2168",4559,1987,0,0,0,1,0,12,0,0,0,2188,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.59914982318878,0,0,0,0,0,0,1,144
"2169",4563,1980,1,0,0,0,0,1,0,0,0,1816,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,1,0.890583992004395,0,0,0,0,0,0,0,1
"2170",4563,1981,0,0,0,0,0,2,0,0,0,2216,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0.927062809467316,1,0,0,0,0,0,0,4
"2171",4563,1982,0,0,0,0,0,3,0,0,0,2373,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,0,1.10195791721344,0,1,0,0,0,0,0,9
"2172",4563,1983,0,0,0,0,0,4,0,0,0,2915,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1.04787957668304,0,0,1,0,0,0,0,16
"2173",4563,1984,0,0,0,0,0,5,0,0,0,1443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1.76050794124603,0,0,0,1,0,0,0,25
"2174",4563,1985,0,0,0,0,0,6,0,0,0,2552,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1.31013786792755,0,0,0,0,1,0,0,36
"2175",4563,1986,0,0,0,0,0,7,0,0,0,2125,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,1,0,1.66733193397522,0,0,0,0,0,1,0,49
"2176",4563,1987,0,0,0,1,0,8,0,0,0,1725,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,0,1,1.7117475271225,0,0,0,0,0,0,1,64
"2177",4569,1980,0,0,0,0,0,1,0,0,0,1160,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,1,2.26701951026917,0,0,0,0,0,0,0,1
"2178",4569,1981,0,0,0,0,0,2,0,0,0,2080,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,1,2.12520503997803,1,0,0,0,0,0,0,4
"2179",4569,1982,0,0,0,0,0,3,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,1,2.07349562644958,0,1,0,0,0,0,0,9
"2180",4569,1983,0,0,0,0,0,4,0,0,0,2080,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2.04386377334595,0,0,1,0,0,0,0,16
"2181",4569,1984,0,0,0,0,0,5,0,0,0,1640,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,1,2.36718487739563,0,0,0,1,0,0,0,25
"2182",4569,1985,0,0,0,0,0,6,0,0,0,2170,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,1,2.12906765937805,0,0,0,0,1,0,0,36
"2183",4569,1986,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,1,1,2.03357625007629,0,0,0,0,0,1,0,49
"2184",4569,1987,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,1,2.0354323387146,0,0,0,0,0,0,1,64
"2185",4603,1980,0,0,0,0,0,2,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,1,2.05520439147949,0,0,0,0,0,0,0,4
"2186",4603,1981,0,0,0,0,0,3,0,0,0,1736,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,1,1.99786150455475,1,0,0,0,0,0,0,9
"2187",4603,1982,0,0,0,0,0,4,0,0,0,1664,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,2.03881001472473,0,1,0,0,0,0,0,16
"2188",4603,1983,0,0,0,0,0,5,0,0,0,1577,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,1,2.17410397529602,0,0,1,0,0,0,0,25
"2189",4603,1984,0,0,0,0,0,6,0,0,0,1647,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,1,1.98827946186066,0,0,0,1,0,0,0,36
"2190",4603,1985,0,0,0,0,0,7,0,0,0,2274,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,1,1,1.92191171646118,0,0,0,0,1,0,0,49
"2191",4603,1986,0,0,0,0,0,8,0,0,0,2336,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,1,1,2.03528714179993,0,0,0,0,0,1,0,64
"2192",4603,1987,0,0,0,0,0,9,0,0,0,2494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,1,1.85391235351562,0,0,0,0,0,0,1,81
"2193",4607,1980,0,0,0,1,0,2,0,0,0,1420,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,-0.696018040180206,0,0,0,0,0,0,0,4
"2194",4607,1981,0,0,1,0,0,3,0,0,0,717,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,1.71897375583649,1,0,0,0,0,0,0,9
"2195",4607,1982,0,0,1,0,0,4,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,1.80575692653656,0,1,0,0,0,0,0,16
"2196",4607,1983,0,0,1,0,0,5,0,0,0,1060,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,1.23635828495026,0,0,1,0,0,0,0,25
"2197",4607,1984,0,0,0,0,0,6,0,0,0,1112,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13,0,1,0,1.83875048160553,0,0,0,1,0,0,0,36
"2198",4607,1985,0,0,0,1,0,7,0,0,0,1880,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13,0,0,0,1.61574351787567,0,0,0,0,1,0,0,49
"2199",4607,1986,0,0,0,1,0,8,0,0,0,2040,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,13,0,0,0,1.58299076557159,0,0,0,0,0,1,0,64
"2200",4607,1987,0,0,0,1,0,9,0,0,0,2360,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,1,1.94835925102234,0,0,0,0,0,0,1,81
"2201",4633,1980,0,0,0,0,0,3,0,0,0,2285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.75946652889252,0,0,0,0,0,0,0,9
"2202",4633,1981,0,0,0,0,0,4,0,0,0,2120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.42333567142487,1,0,0,0,0,0,0,16
"2203",4633,1982,0,0,0,0,0,5,0,0,0,2123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.44689750671387,0,1,0,0,0,0,0,25
"2204",4633,1983,0,0,0,0,0,6,0,0,0,2175,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.54721796512604,0,0,1,0,0,0,0,36
"2205",4633,1984,0,0,0,0,0,7,0,0,0,2092,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.54326236248016,0,0,0,1,0,0,0,49
"2206",4633,1985,0,0,0,0,0,8,0,0,0,3270,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.5142103433609,0,0,0,0,1,0,0,64
"2207",4633,1986,0,0,0,0,0,9,0,0,0,3770,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,1.51891183853149,0,0,0,0,0,1,0,81
"2208",4633,1987,0,0,0,1,0,10,0,0,0,2710,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,2.5593090057373,0,0,0,0,0,0,1,100
"2209",4676,1980,0,0,0,0,0,2,0,0,0,2342,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,1,0,0.636215031147003,0,0,0,0,0,0,0,4
"2210",4676,1981,0,0,0,0,0,3,0,0,0,2196,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,0.862021088600159,1,0,0,0,0,0,0,9
"2211",4676,1982,0,0,0,0,0,4,0,0,0,1764,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,1,0,1.06415975093842,0,1,0,0,0,0,0,16
"2212",4676,1983,0,0,0,0,0,5,0,0,0,2080,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1.35071659088135,0,0,1,0,0,0,0,25
"2213",4676,1984,0,0,0,0,0,6,0,0,0,2170,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.49226701259613,0,0,0,1,0,0,0,36
"2214",4676,1985,0,0,0,0,0,7,0,0,0,2184,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,1,0,1.53485000133514,0,0,0,0,1,0,0,49
"2215",4676,1986,0,0,0,0,0,8,0,0,0,2108,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.73252248764038,0,0,0,0,0,1,0,64
"2216",4676,1987,0,0,0,0,0,9,0,0,0,2144,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,0,1.87729358673096,0,0,0,0,0,0,1,81
"2217",4701,1980,0,0,0,0,0,2,1,0,0,1615,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.59567201137543,0,0,0,0,0,0,0,4
"2218",4701,1981,0,0,1,0,0,3,0,0,0,2064,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.79305064678192,1,0,0,0,0,0,0,9
"2219",4701,1982,0,0,1,0,0,4,0,0,0,2080,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,1.81566655635834,0,1,0,0,0,0,0,16
"2220",4701,1983,0,0,1,0,0,5,0,0,0,2285,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.11691975593567,0,0,1,0,0,0,0,25
"2221",4701,1984,0,0,0,0,0,6,0,0,0,2340,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,2.38948678970337,0,0,0,1,0,0,0,36
"2222",4701,1985,0,0,0,0,0,7,0,0,0,2130,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,12,0,0,0,2.489422082901,0,0,0,0,1,0,0,49
"2223",4701,1986,0,0,0,0,0,8,1,0,0,2080,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,2.50618076324463,0,0,0,0,0,1,0,64
"2224",4701,1987,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,2.60074615478516,0,0,0,0,0,0,1,81
"2225",4716,1980,1,0,0,0,0,3,0,0,0,3451,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0.94170343875885,0,0,0,0,0,0,0,9
"2226",4716,1981,0,0,0,1,0,4,0,0,0,2100,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,1,1.24319350719452,1,0,0,0,0,0,0,16
"2227",4716,1982,0,0,0,0,0,5,0,0,0,2080,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,0,0,1,1.38034844398499,0,1,0,0,0,0,0,25
"2228",4716,1983,0,0,0,0,0,6,0,0,0,2892,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,0,0,1,1.14093744754791,0,0,1,0,0,0,0,36
"2229",4716,1984,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,0,0,1,1.47490704059601,0,0,0,1,0,0,0,49
"2230",4716,1985,0,0,0,1,0,8,0,0,0,2080,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.47827970981598,0,0,0,0,1,0,0,64
"2231",4716,1986,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,0,0,1,1.59636247158051,0,0,0,0,0,1,0,81
"2232",4716,1987,0,0,0,0,0,10,0,0,0,2080,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,12,0,0,1,1.70692825317383,0,0,0,0,0,0,1,100
"2233",4720,1980,0,0,0,0,0,5,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,1,2.08985352516174,0,0,0,0,0,0,0,25
"2234",4720,1981,0,0,0,0,0,6,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,0,2.17998266220093,1,0,0,0,0,0,0,36
"2235",4720,1982,0,0,0,0,0,7,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,0,1,2.34974908828735,0,1,0,0,0,0,0,49
"2236",4720,1983,0,0,0,0,0,8,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,1,0,1,2.17169713973999,0,0,1,0,0,0,0,64
"2237",4720,1984,0,0,0,0,0,9,0,0,0,2000,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,1,0,1,2.28138279914856,0,0,0,1,0,0,0,81
"2238",4720,1985,0,0,0,0,0,10,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,1,0,1,2.2077944278717,0,0,0,0,1,0,0,100
"2239",4720,1986,0,0,0,0,0,11,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,1,0,0,2.25671982765198,0,0,0,0,0,1,0,121
"2240",4720,1987,0,0,0,0,0,12,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,12,1,0,1,2.21775388717651,0,0,0,0,0,0,1,144
"2241",4759,1980,0,0,0,0,0,4,0,0,0,1920,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.79040658473969,0,0,0,0,0,0,0,16
"2242",4759,1981,0,0,0,0,0,5,0,0,0,1600,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.8718022108078,1,0,0,0,0,0,0,25
"2243",4759,1982,0,0,0,0,0,6,0,0,0,2190,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.32881474494934,0,1,0,0,0,0,0,36
"2244",4759,1983,0,0,0,0,0,7,0,0,0,2782,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,1,1.65775144100189,0,0,1,0,0,0,0,49
"2245",4759,1984,0,0,0,0,0,8,0,0,0,2252,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,1,1,1.77494585514069,0,0,0,1,0,0,0,64
"2246",4759,1985,0,0,0,0,0,9,0,0,1,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,1,1.85111963748932,0,0,0,0,1,0,0,81
"2247",4759,1986,0,0,0,0,0,10,0,0,0,2080,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,1,1.9000449180603,0,0,0,0,0,1,0,100
"2248",4759,1987,0,0,0,1,0,11,0,0,0,2080,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12,0,0,0,1.95205068588257,0,0,0,0,0,0,1,121
"2249",4791,1980,0,0,0,0,0,5,0,0,0,2240,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.96167826652527,0,0,0,0,0,0,0,25
"2250",4791,1981,0,0,0,0,0,6,0,0,0,2600,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.65455830097198,1,0,0,0,0,0,0,36
"2251",4791,1982,0,0,0,0,0,7,0,0,0,2280,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.76421022415161,0,1,0,0,0,0,0,49
"2252",4791,1983,0,0,0,0,0,8,0,0,0,2400,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.70009231567383,0,0,1,0,0,0,0,64
"2253",4791,1984,0,0,0,0,0,9,0,0,0,2460,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.78191339969635,0,0,0,1,0,0,0,81
"2254",4791,1985,0,0,0,0,0,10,0,0,0,2460,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.75231897830963,0,0,0,0,1,0,0,100
"2255",4791,1986,0,0,0,0,0,11,0,0,0,2460,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1.86578285694122,0,0,0,0,0,1,0,121
"2256",4791,1987,0,0,0,0,0,12,0,0,0,3262,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.76778125762939,0,0,0,0,0,0,1,144
"2257",4811,1980,0,0,0,0,0,2,0,0,0,1532,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.732142150402069,0,0,0,0,0,0,0,4
"2258",4811,1981,0,0,0,0,0,3,0,0,0,1748,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.976242065429688,1,0,0,0,0,0,0,9
"2259",4811,1982,0,0,0,0,0,4,0,0,1,1856,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,0.74505603313446,0,1,0,0,0,0,0,16
"2260",4811,1983,0,0,0,0,0,5,0,0,0,2276,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,1,0,1.05999433994293,0,0,1,0,0,0,0,25
"2261",4811,1984,0,0,0,0,0,6,0,0,0,2740,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.57801687717438,0,0,0,1,0,0,0,36
"2262",4811,1985,0,0,0,0,0,7,0,0,0,2634,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.73049676418304,0,0,0,0,1,0,0,49
"2263",4811,1986,0,0,0,0,0,8,0,0,0,2600,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,1.72342133522034,0,0,0,0,0,1,0,64
"2264",4811,1987,0,0,0,0,0,9,0,0,0,2600,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,1,1.93461263179779,0,0,0,0,0,0,1,81
"2265",4828,1980,0,0,0,0,0,2,0,0,0,1416,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,11,0,0,0,0.988561391830444,0,0,0,0,0,0,0,4
"2266",4828,1981,0,0,0,0,0,3,0,0,0,2175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,1.50126373767853,1,0,0,0,0,0,0,9
"2267",4828,1982,0,0,1,0,0,4,0,0,0,3040,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,1,1.80163669586182,0,1,0,0,0,0,0,16
"2268",4828,1983,0,0,1,0,0,5,0,0,0,2436,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.09741699695587,0,0,1,0,0,0,0,25
"2269",4828,1984,0,0,1,0,0,6,0,0,0,3250,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1.02861988544464,0,0,0,1,0,0,0,36
"2270",4828,1985,0,0,0,0,0,7,0,0,0,1420,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,0,1,0,1.33674263954163,0,0,0,0,1,0,0,49
"2271",4828,1986,0,0,0,0,0,8,0,0,0,1794,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,1.71149277687073,0,0,0,0,0,1,0,64
"2272",4828,1987,0,0,0,0,0,9,0,0,0,1665,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,11,0,0,0,1.11854076385498,0,0,0,0,0,0,1,81
"2273",4857,1980,0,0,0,0,0,3,0,0,0,1274,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,1.13969814777374,0,0,0,0,0,0,0,9
"2274",4857,1981,0,0,0,0,0,4,0,0,0,1888,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0.750776290893555,1,0,0,0,0,0,0,16
"2275",4857,1982,0,0,0,0,0,5,0,0,0,1692,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0.980669260025024,0,1,0,0,0,0,0,25
"2276",4857,1983,0,0,0,0,0,6,0,0,0,1249,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.07228398323059,0,0,1,0,0,0,0,36
"2277",4857,1984,0,0,0,0,0,7,0,0,1,1729,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,1,0,0.704220235347748,0,0,0,1,0,0,0,49
"2278",4857,1985,0,0,0,0,0,8,0,0,0,1700,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,1,0,0.686767578125,0,0,0,0,1,0,0,64
"2279",4857,1986,0,0,0,0,0,9,0,0,0,1070,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.54627251625061,0,0,0,0,0,1,0,81
"2280",4857,1987,0,0,0,0,0,10,0,0,0,832,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,0,1,0,1.52460670471191,0,0,0,0,0,0,1,100
"2281",4858,1980,0,0,0,0,0,2,0,0,0,1956,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,12,0,1,0,1.28632235527039,0,0,0,0,0,0,0,4
"2282",4858,1981,0,0,0,0,0,3,0,0,0,1693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,12,0,0,1,1.64824962615967,1,0,0,0,0,0,0,9
"2283",4858,1982,0,0,0,0,0,4,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.29663920402527,0,1,0,0,0,0,0,16
"2284",4858,1983,0,0,0,0,0,5,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.28502583503723,0,0,1,0,0,0,0,25
"2285",4858,1984,0,0,0,0,0,6,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.52087569236755,0,0,0,1,0,0,0,36
"2286",4858,1985,0,0,0,0,0,7,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.51317620277405,0,0,0,0,1,0,0,49
"2287",4858,1986,0,0,0,0,0,8,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.5931921005249,0,0,0,0,0,1,0,64
"2288",4858,1987,0,0,0,0,0,9,0,0,0,2080,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12,1,0,0,2.57775664329529,0,0,0,0,0,0,1,81
"2289",4859,1980,0,0,0,0,0,2,0,0,0,540,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,1.32687759399414,0,0,0,0,0,0,0,4
"2290",4859,1981,0,0,0,0,0,3,0,0,0,1050,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,1,0,1.06306731700897,1,0,0,0,0,0,0,9
"2291",4859,1982,0,0,0,0,1,4,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0.997356176376343,0,1,0,0,0,0,0,16
"2292",4859,1983,0,0,0,0,0,5,0,0,0,1920,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,0,1.19618713855743,0,0,1,0,0,0,0,25
"2293",4859,1984,0,0,0,0,1,6,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,1.26133286952972,0,0,0,1,0,0,0,36
"2294",4859,1985,0,0,0,0,0,7,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,12,0,0,0,1.27348530292511,0,0,0,0,1,0,0,49
"2295",4859,1986,0,0,0,0,1,8,0,0,0,2080,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.34042906761169,0,0,0,0,0,1,0,64
"2296",4859,1987,0,0,0,0,1,9,0,0,0,2080,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,0,0,0,1.34228515625,0,0,0,0,0,0,1,81
"2297",4866,1980,0,0,0,0,0,2,0,0,0,1948,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,1.69588577747345,0,0,0,0,0,0,0,4
"2298",4866,1981,0,0,0,0,0,3,0,0,0,2080,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,0,1,1.81707727909088,1,0,0,0,0,0,0,9
"2299",4866,1982,0,0,0,0,0,4,0,0,0,2140,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,1,0,1,1.92954480648041,0,1,0,0,0,0,0,16
"2300",4866,1983,0,0,0,0,0,5,0,0,0,2122,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,1,1.96778321266174,0,0,1,0,0,0,0,25
"2301",4866,1984,0,0,0,0,0,6,0,0,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,1,2.25986170768738,0,0,0,1,0,0,0,36
"2302",4866,1985,0,0,0,0,0,7,0,0,0,2080,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,1,2.43093800544739,0,0,0,0,1,0,0,49
"2303",4866,1986,0,0,0,0,0,8,0,0,0,2080,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,1,0,1,2.41087055206299,0,0,0,0,0,1,0,64
"2304",4866,1987,0,0,0,0,0,9,0,0,0,2080,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,0,1,2.45414257049561,0,0,0,0,0,0,1,81
